Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate
CUST-2420,27,Female,Los Angeles,59511.48,28,4212.0,150.43,427.0,65,0.0786,Skincare,356,737,1.14
CUST-2421,42,Female,Dallas,22000.0,19,3033.0,159.63,378.0,41,0.0553,Haircare,356,738,0.77
CUST-2422,34,Female,New York,83359.31,25,3884.0,155.36,427.0,65,0.058,Fragrance,1,1093,0.69
CUST-2423,64,Non-Binary,Dallas,72814.47,21,3974.0,189.24,427.0,56,0.0548,Fragrance,1,1093,0.58
CUST-2424,49,Female,Los Angeles,71314.06,24,3478.0,144.92,427.0,56,0.0458,Bath & Body,1,1093,0.66
CUST-2425,59,Non-Binary,Dallas,71267.95,21,3761.0,179.1,408.0,48,0.0667,Fragrance,356,738,0.85
CUST-2426,36,Female,Dallas,97822.29,22,3593.0,163.32,427.0,58,0.0841,Skincare,2,1091,0.6
CUST-2427,43,Female,Miami,84722.22,14,2139.0,152.79,427.0,34,0.0679,Skincare,356,738,0.57
CUST-2428,63,Female,Los Angeles,32012.02,23,3612.0,157.04,400.0,57,0.087,Makeup,356,738,0.93
CUST-2429,25,Male,Los Angeles,53142.85,17,2595.0,152.65,285.0,42,0.0618,Haircare,1,1093,0.47
CUST-2430,41,Female,San Francisco,98077.18,25,4025.0,161.0,427.0,67,0.074,Bath & Body,2,1091,0.69
CUST-2431,49,Male,Houston,41269.36,19,3096.0,162.95,427.0,52,0.0632,Makeup,2,1090,0.52
CUST-2432,18,Male,Houston,41804.03,24,3554.0,148.08,392.0,57,0.0562,Bath & Body,1,1093,0.66
CUST-2433,42,Male,New York,35895.61,18,1862.0,103.44,174.0,49,0.075,Skincare,1,1092,0.49
CUST-2434,59,Female,San Francisco,38471.75,15,1977.0,131.8,329.0,34,0.0433,Bath & Body,358,734,0.61
CUST-2435,55,Non-Binary,Houston,45281.89,21,4077.0,194.14,427.0,47,0.0929,Haircare,2,1091,0.58
CUST-2436,33,Female,Houston,78029.6,17,2438.0,143.41,427.0,35,0.0588,Makeup,2,1091,0.47
CUST-2437,25,Female,Miami,77790.09,21,3261.0,155.29,427.0,54,0.0452,Bath & Body,1,1093,0.58
CUST-2438,64,Female,Dallas,62056.64,28,4063.0,145.11,379.0,79,0.0768,Fragrance,356,736,1.14
CUST-2439,24,Female,New York,89397.75,26,3954.0,152.08,338.0,65,0.0712,Fragrance,2,1090,0.72
CUST-2440,21,Female,Seattle,91919.09,26,4810.0,185.0,427.0,71,0.0692,Bath & Body,1,1093,0.71
CUST-2441,29,Female,New York,59309.92,20,3422.0,171.1,427.0,45,0.0675,Makeup,358,736,0.82
CUST-2442,46,Female,Los Angeles,61321.84,28,4538.0,162.07,427.0,72,0.0482,Bath & Body,2,1092,0.77
CUST-2443,35,Female,Dallas,68720.44,34,5819.0,171.15,404.0,86,0.0662,Skincare,1,1093,0.93
CUST-2444,40,Female,Chicago,66304.61,15,2568.0,171.2,427.0,41,0.0767,Fragrance,359,734,0.61
CUST-2445,53,Female,Los Angeles,84681.1,22,2669.0,121.32,294.0,48,0.0659,Bath & Body,1,1090,0.61
CUST-2446,49,Female,Seattle,60358.49,23,3564.0,154.96,319.0,56,0.0652,Bath & Body,356,737,0.94
CUST-2447,45,Female,San Francisco,82812.8,32,4947.0,154.59,427.0,80,0.0875,Bath & Body,2,1090,0.88
CUST-2448,50,Female,Los Angeles,81180.5,21,3961.0,188.62,427.0,55,0.0667,Bath & Body,2,1091,0.58
CUST-2449,40,Female,New York,95994.08,19,3562.0,187.47,412.0,36,0.1132,Bath & Body,1,1089,0.52
CUST-2450,30,Male,Houston,60713.65,21,3181.0,151.48,277.0,53,0.0619,Haircare,2,1092,0.58
CUST-2451,54,Female,Miami,50853.21,31,4579.0,147.71,427.0,73,0.0677,Bath & Body,2,1092,0.85
CUST-2452,39,Female,Los Angeles,69287.28,25,4073.0,162.92,427.0,69,0.06,Bath & Body,1,1093,0.69
CUST-2453,58,Female,Los Angeles,76491.83,16,2415.0,150.94,307.0,39,0.0594,Fragrance,2,1091,0.44
CUST-2454,42,Female,Chicago,66456.39,20,2675.0,133.75,427.0,54,0.0575,Makeup,356,738,0.81
CUST-2455,58,Male,New York,22000.0,21,3051.0,145.29,427.0,58,0.05,Bath & Body,1,1092,0.58
CUST-2456,52,Female,Dallas,70477.06,20,3655.0,182.75,336.0,47,0.0925,Makeup,1,1093,0.55
CUST-2457,63,Non-Binary,Chicago,87881.52,18,3200.0,177.78,427.0,39,0.0528,Skincare,1,1092,0.49
CUST-2458,37,Male,Seattle,41670.82,30,4023.0,134.1,427.0,77,0.0717,Haircare,2,1092,0.82
CUST-2459,46,Female,Houston,68151.83,28,4879.0,174.25,427.0,65,0.075,Fragrance,1,1092,0.77
CUST-2460,56,Female,Los Angeles,38790.98,25,4226.0,169.04,427.0,67,0.058,Bath & Body,1,1092,0.69
CUST-2461,58,Female,Seattle,58739.2,27,4180.0,154.81,427.0,64,0.0667,Bath & Body,1,1093,0.74
CUST-2462,51,Female,Chicago,94800.34,27,4288.0,158.81,427.0,70,0.0833,Bath & Body,356,738,1.1
CUST-2463,55,Female,Los Angeles,60021.2,26,4472.0,172.0,427.0,71,0.075,Haircare,2,1092,0.71
CUST-2464,59,Female,San Francisco,73533.09,30,4028.0,134.27,427.0,70,0.06,Bath & Body,2,1092,0.82
CUST-2465,42,Female,Houston,55471.37,18,3141.0,174.5,427.0,44,0.0889,Makeup,1,1093,0.49
CUST-2466,26,Female,Los Angeles,77501.28,29,4345.0,149.83,427.0,73,0.0397,Bath & Body,1,1091,0.8
CUST-2467,55,Female,San Francisco,41187.24,25,4385.0,175.4,427.0,57,0.084,Fragrance,2,1092,0.69
CUST-2468,51,Female,Chicago,44401.33,26,3784.0,145.54,363.0,61,0.0962,Bath & Body,2,1089,0.72
CUST-2469,49,Female,New York,81710.27,25,3439.0,137.56,427.0,64,0.074,Bath & Body,1,1091,0.69
CUST-2470,30,Female,San Francisco,71125.87,21,2464.0,117.33,296.0,68,0.0476,Makeup,357,736,0.86
CUST-2471,41,Female,Houston,91492.91,20,2885.0,144.25,314.0,57,0.055,Makeup,1,1091,0.55
CUST-2472,62,Female,Houston,68069.33,23,3485.0,151.52,280.0,60,0.0543,Haircare,360,731,0.94
CUST-2473,43,Female,Chicago,50975.32,24,3747.0,156.12,319.0,57,0.0688,Bath & Body,2,1090,0.66
CUST-2474,53,Female,San Francisco,53923.76,19,3322.0,174.84,427.0,44,0.0447,Bath & Body,357,736,0.77
CUST-2475,59,Female,Houston,57931.7,25,4751.0,190.04,427.0,72,0.068,Skincare,358,735,1.02
CUST-2476,47,Female,Chicago,70813.68,16,2390.0,149.38,427.0,40,0.0625,Makeup,356,737,0.65
CUST-2477,63,Female,Seattle,90298.86,19,3228.0,169.89,427.0,46,0.0632,Skincare,1,1092,0.52
CUST-2478,58,Female,Dallas,75275.73,19,2382.0,125.37,267.0,52,0.0711,Haircare,1,1092,0.52
CUST-2479,22,Male,Chicago,51636.33,34,5014.0,147.47,427.0,81,0.0765,Haircare,1,1091,0.93
CUST-2480,32,Female,San Francisco,52193.28,16,2261.0,141.31,427.0,37,0.0688,Makeup,358,736,0.65
CUST-2481,34,Female,San Francisco,65549.24,24,3578.0,149.08,318.0,62,0.0583,Bath & Body,356,738,0.98
CUST-2482,24,Female,Miami,78885.57,26,4114.0,158.23,427.0,70,0.075,Makeup,358,736,1.06
CUST-2483,63,Female,Dallas,56559.6,15,2197.0,146.47,304.0,36,0.0733,Haircare,2,1091,0.41
CUST-2484,22,Female,Los Angeles,82076.87,19,2814.0,148.11,427.0,44,0.0658,Fragrance,1,1087,0.52
CUST-2485,45,Female,New York,72160.54,30,4086.0,136.2,427.0,76,0.0717,Haircare,2,1092,0.82
CUST-2486,19,Female,Miami,92914.25,40,7407.0,185.18,427.0,101,0.0713,Bath & Body,1,1093,1.1
CUST-2487,34,Female,Dallas,69298.58,22,3621.0,164.59,427.0,56,0.0636,Haircare,2,1091,0.6
CUST-2488,24,Female,Dallas,54742.16,23,3495.0,151.96,295.0,53,0.0587,Fragrance,360,730,0.95
CUST-2489,52,Female,Chicago,85167.04,23,4074.0,177.13,420.0,59,0.087,Haircare,2,1092,0.63
CUST-2490,58,Female,Seattle,63558.39,28,4453.0,159.04,427.0,81,0.0732,Haircare,1,1090,0.77
CUST-2491,33,Female,San Francisco,55962.85,25,4578.0,183.12,385.0,73,0.068,Bath & Body,1,1092,0.69
CUST-2492,48,Female,San Francisco,43668.28,31,4828.0,155.74,358.0,74,0.0613,Makeup,1,1093,0.85
CUST-2493,62,Female,Los Angeles,53343.34,18,2239.0,124.39,300.0,43,0.1083,Fragrance,2,1089,0.5
CUST-2494,47,Male,Chicago,80453.58,21,3474.0,165.43,427.0,56,0.0881,Bath & Body,1,1090,0.58
CUST-2495,53,Female,Chicago,86527.19,22,3275.0,148.86,307.0,60,0.0523,Fragrance,1,1092,0.6
CUST-2496,23,Non-Binary,Houston,78725.61,14,1671.0,119.36,335.0,31,0.0536,Skincare,357,737,0.57
CUST-2497,58,Female,San Francisco,58564.02,33,5096.0,154.42,427.0,79,0.0636,Haircare,358,736,1.35
CUST-2498,58,Female,Houston,83878.24,21,2970.0,141.43,349.0,54,0.1024,Bath & Body,2,1092,0.58
CUST-2499,18,Female,Dallas,49889.83,25,3205.0,128.2,427.0,59,0.074,Makeup,1,1091,0.69
